423,19.36,100282.23,-10029.4,85.12,-8.42,795.63,25045.1,    
423,19.37,100282.54,-10027.23,84.86,-8.81,795.47,25044.95,    
424,19.37,100284.81,-10027.11,84.89,-8.58,795.44,25044.94,    
423,19.36,100282.07,-10030.48,85.12,-8.34,795.72,25045.22,    
423,19.36,100279.46,-10031.67,85.34,-8.23,795.82,25045.3,    
423,19.36,100281.25,-10028.08,84.93,-8.78,795.54,25045,    
423,19.38,100283.46,-10027.81,85.04,-8.5,795.5,25045,    
422,19.38,100283.11,-10029.27,85.03,-8.43,795.62,25045.11,    
423,19.37,100281.22,-10030.02,85.19,-8.36,795.69,25045.17,    
424,19.37,100280.89,-10028.61,85.22,-8.48,795.58,25045.06,    
423,19.38,100282.3,-10027.48,84.96,-8.73,795.49,25044.98,    
423,19.37,100279.75,-10030.12,85.4,-8.25,795.71,25045.2,    
423,19.38,100281.66,-10026.53,85.15,-8.66,795.42,25044.9,    
423,19.37,100281.39,-10028.18,85.18,-8.53,795.55,25045.05,    
423,19.37,100284.32,-10027.86,84.93,-8.52,795.5,25044.99,    
423,19.38,100284.58,-10027.59,85.03,-8.44,795.48,25044.98,    
423,19.38,100284.11,-10029.64,85.11,-8.24,795.64,25045.13,    
423,19.38,100283.94,-10026.36,84.95,-8.7,795.39,25044.87,    
423,19.38,100282.8,-10028.41,85.06,-8.49,795.55,25045.06,    
423,19.38,100283.92,-10026.98,84.96,-8.62,795.44,25044.93,    
423,19.38,100284.75,-10028.05,84.88,-8.54,795.51,25045.01,    
423,19.39,100282.28,-10027.76,84.9,-8.75,795.51,25045,    
423,19.39,100284.24,-10028.93,85.1,-8.27,795.58,25045.08,    
423,19.39,100282.77,-10030.05,85.06,-8.39,795.68,25045.17,    
423,19.38,100283.46,-10029.2,85,-8.43,795.61,25045.09,    
423,19.39,100283.86,-10026.14,84.83,-8.8,795.38,25044.86,    
423,19.39,100281.96,-10029.17,85.07,-8.48,795.62,25045.13,    
423,19.39,100280.11,-10030.91,84.93,-8.68,795.76,25045.25,    
423,19.38,100283.11,-10029.98,85.03,-8.33,795.67,25045.14,    
423,19.38,100282.47,-10028.89,85.08,-8.47,795.59,25045.07,    
423,19.39,100284.03,-10024.53,84.95,-8.81,795.26,25044.74,    
423,19.4,100282.87,-10027.93,85.04,-8.55,795.52,25045.04,    
423,19.4,100284.67,-10027.41,84.85,-8.63,795.47,25044.96,    
423,19.39,100283.27,-10028.72,85.02,-8.46,795.58,25045.08,    
423,19.39,100280.49,-10029.55,85.25,-8.39,795.66,25045.15,    
423,19.39,100283.05,-10027.12,85.04,-8.6,795.46,25044.94,    
423,19.39,100283.91,-10028.23,85.16,-8.3,795.53,25045.03,    
423,19.39,100284.68,-10026.05,84.95,-8.66,795.36,25044.86,    
423,19.39,100285.5,-10026.91,84.83,-8.62,795.42,25044.93,    
423,19.4,100281.39,-10029.3,85.18,-8.42,795.63,25045.14,    
423,19.4,100281.22,-10029.82,85.19,-8.38,795.67,25045.16,    
423,19.4,100283.51,-10027.34,85.22,-8.36,795.47,25044.95,    
423,19.4,100281.57,-10029.16,85.19,-8.43,795.62,25045.12,    
423,19.39,100283.86,-10029.09,84.97,-8.44,795.6,25045.08,    
423,19.4,100284.83,-10025.8,84.89,-8.7,795.34,25044.83,    
423,19.4,100284.34,-10025.87,84.93,-8.71,795.35,25044.87,    
423,19.4,100285.46,-10026.66,84.74,-8.74,795.4,25044.92,    
423,19.4,100285.63,-10029.71,84.74,-8.45,795.63,25045.14,    
423,19.39,100280.44,-10029.12,85.26,-8.42,795.63,25045.11,    
424,19.39,100281.25,-10028.75,85.19,-8.49,795.59,25045.08,    
423,19.39,100280.6,-10027.73,85.24,-8.55,795.52,25045.01,    
423,19.4,100281.41,-10027.2,85.23,-8.54,795.48,25044.97,    
423,19.4,100283.03,-10027.74,85.02,-8.57,795.5,25045,    
423,19.41,100283.33,-10027.76,85.01,-8.57,795.5,25045,    
423,19.39,100282.12,-10031.36,85.12,-8.25,795.78,25045.28,    
423,19.39,100281.42,-10026.89,85.17,-8.62,795.45,25044.92,    
423,19.39,100281.91,-10027.61,85.12,-8.56,795.5,25045,    
423,19.39,100281.46,-10027.73,85.42,-8.28,795.51,25045.01,    
423,19.39,100279.78,-10028.74,85.31,-8.49,795.6,25045.1,    
423,19.4,100281.07,-10027.11,85.2,-8.6,795.47,25044.96,    
423,19.4,100281.55,-10029.1,85.16,-8.44,795.62,25045.11,    
422,19.4,100282.55,-10029.41,85.15,-8.34,795.63,25045.12,    
423,19.41,100283,-10026.73,85.25,-8.43,795.43,25044.91,    
423,19.4,100283.18,-10028.98,85.03,-8.47,795.6,25045.1,    
423,19.4,100281.55,-10029.62,85.16,-8.39,795.65,25045.14,    
423,19.41,100283.66,-10027.74,84.99,-8.53,795.5,25044.98,    
424,19.41,100284.1,-10028.33,84.94,-8.51,795.54,25045.04,    
423,19.41,100284.47,-10028.28,85.05,-8.37,795.53,25045.03,    
423,19.4,100283.67,-10028.68,84.83,-8.65,795.57,25045.06,    
423,19.41,100284.31,-10025.52,84.93,-8.7,795.33,25044.82,    
423,19.4,100279.92,-10031.12,85.3,-8.27,795.78,25045.29,    
423,19.41,100281.32,-10025.63,85.11,-8.8,795.36,25044.83,    
423,19.41,100283.77,-10027.22,85.13,-8.44,795.46,25044.97,    
423,19.41,100280.51,-10029.74,85.36,-8.31,795.67,25045.17,    
423,19.41,100279.74,-10029.84,85.31,-8.4,795.69,25045.16,    
423,19.41,100281.65,-10026.37,85.16,-8.67,795.41,25044.89,    
423,19.41,100280.22,-10029.2,85.08,-8.63,795.63,25045.14,    
423,19.42,100281.8,-10025.87,85.07,-8.75,795.37,25044.85,    
423,19.41,100281.49,-10028.28,85.33,-8.33,795.55,25045.06,    
423,19.4,100279.6,-10029.07,85.33,-8.46,795.63,25045.12,    
423,19.41,100277.78,-10029.17,85.48,-8.44,795.65,25045.13,    
423,19.42,100282.61,-10025.02,85.07,-8.78,795.3,25044.78,    
423,19.42,100281.96,-10027.15,85.32,-8.39,795.47,25044.98,    
423,19.41,100278.92,-10030.55,85.38,-8.33,795.74,25045.24,    
423,19.41,100276.1,-10029.73,85.62,-8.38,795.7,25045.18,    
423,19.41,100277.78,-10030.27,85.48,-8.33,795.73,25045.21,    
423,19.41,100281.49,-10025.79,85.17,-8.69,795.37,25044.84,    
423,19.41,100277.89,-10028.8,85.46,-8.48,795.62,25045.13,    
423,19.41,100277.57,-10027.48,85.41,-8.65,795.53,25045.01,    
423,19.42,100279.84,-10026.56,85.31,-8.64,795.44,25044.93,    
423,19.41,100278.27,-10030.45,85.44,-8.29,795.74,25045.25,    
423,19.41,100276.32,-10030.09,85.6,-8.35,795.73,25045.2,    
423,19.41,100278.55,-10026.79,85.17,-8.88,795.46,25044.94,    
423,19.42,100281.78,-10027.23,85.24,-8.49,795.48,25044.97,    
423,19.41,100279.69,-10029.4,85.32,-8.44,795.65,25045.15,    
423,19.4,100276.5,-10029.53,85.59,-8.4,795.69,25045.17,    
423,19.42,100281.64,-10024.08,85.16,-8.86,795.24,25044.72,    
423,19.43,100284.37,-10026.11,84.95,-8.65,795.37,25044.89,    
423,19.43,100283.02,-10026.01,85.19,-8.53,795.37,25044.88,    
423,19.41,100280.18,-10032.78,85.28,-8.16,795.9,25045.41,    
423,19.41,100279.57,-10027.04,85.33,-8.59,795.48,25044.93,    
423,19.41,100281.32,-10027.32,85.18,-8.58,795.49,25044.99,    
424,19.41,100281.65,-10027.99,85.14,-8.54,795.53,25045.03,    
423,19.41,100279.9,-10027.75,85.41,-8.42,795.53,25045.02,    
423,19.41,100280.35,-10027.34,85.26,-8.6,795.49,25044.99,    
423,19.41,100281,-10027.75,85.21,-8.55,795.52,25045.02,    
423,19.41,100280.18,-10029.77,85.28,-8.38,795.68,25045.17,    
423,19.41,100280.35,-10027.51,85.48,-8.34,795.51,25044.99,    
423,19.43,100280.46,-10024.8,84.98,-9.07,795.3,25044.8,    
423,19.42,100279.99,-10028.03,85.29,-8.5,795.55,25045.07,    
423,19.42,100280.8,-10028.87,85.23,-8.46,795.6,25045.1,    
423,19.43,100284.37,-10027.23,84.93,-8.59,795.45,25044.94,    
423,19.42,100282.92,-10028.91,85.21,-8.29,795.59,25045.09,    
423,19.43,100281.11,-10027.91,85.09,-8.66,795.53,25045.02,    
423,19.43,100282.91,-10027.99,85.01,-8.56,795.52,25045.02,    
423,19.43,100279.76,-10030.01,85.31,-8.36,795.7,25045.19,    
423,19.42,100279.66,-10028.72,85.32,-8.49,795.6,25045.08,    
423,19.43,100282.69,-10026.4,85.11,-8.62,795.41,25044.89,    
423,19.43,100282.58,-10029.21,85.18,-8.32,795.62,25045.12,    
423,19.43,100282.36,-10028.64,85.08,-8.49,795.58,25045.06,    
422,19.43,100279.27,-10031.47,85.35,-8.27,795.81,25045.3,    
423,19.43,100283.67,-10026.97,84.98,-8.62,795.44,25044.91,    
423,19.44,100284.94,-10026.73,85.03,-8.49,795.41,25044.92,    
423,19.44,100282.35,-10028.55,84.97,-8.63,795.57,25045.08,    
423,19.44,100283.47,-10026.41,85.22,-8.42,795.4,25044.89,    
423,19.44,100283.99,-10028.37,84.96,-8.5,795.54,25045.05,    
423,19.44,100285.92,-10026.12,84.8,-8.68,795.36,25044.85,    
423,19.44,100284.96,-10027.88,85.1,-8.31,795.5,25045.01,    
423,19.45,100284.6,-10026.08,85.06,-8.55,795.37,25044.86,    
423,19.45,100283.95,-10028.35,85,-8.47,795.54,25045.05,    
423,19.44,100281.38,-10029.86,85.18,-8.38,795.68,25045.17,    
423,19.45,100283.62,-10027.47,84.99,-8.57,795.48,25044.96,    
423,19.45,100283.41,-10028.77,85.01,-8.46,795.58,25045.08,    
423,19.45,100281.29,-10029.52,85.13,-8.48,795.65,25045.14,    
423,19.45,100283.46,-10027.23,84.98,-8.62,795.46,25044.94,    
424,19.45,100282.6,-10028.62,85.08,-8.47,795.57,25045.07,    
423,19.45,100281.99,-10027.7,85.13,-8.54,795.51,25045,    
423,19.45,100281.78,-10026.78,85.14,-8.65,795.44,25044.94,    
423,19.44,100279.89,-10029.47,85.37,-8.34,795.66,25045.16,    
423,19.45,100281.83,-10026.69,85.1,-8.68,795.43,25044.91,    
423,19.46,100280.63,-10027.39,85.24,-8.56,795.5,25045,    
423,19.45,100281.99,-10027.6,85.13,-8.56,795.5,25045,    
423,19.46,100285.68,-10024.28,84.82,-8.84,795.22,25044.72,    
422,19.46,100282.25,-10028.3,84.98,-8.63,795.55,25045.08,    
423,19.45,100279.55,-10031.27,85.29,-8.28,795.79,25045.28,    
423,19.46,100282.42,-10025.73,85.09,-8.71,795.36,25044.82,    
423,19.46,100280.78,-10028.58,85.23,-8.49,795.58,25045.09,    
423,19.46,100285.85,-10025.11,84.8,-8.77,795.28,25044.77,    
423,19.46,100282.25,-10028.52,85.2,-8.39,795.57,25045.09,    
423,19.45,100279.66,-10029.7,85.28,-8.45,795.68,25045.16,    
423,19.46,100284.19,-10026.1,84.94,-8.68,795.37,25044.85,    
423,19.45,100282.43,-10030.61,85.09,-8.31,795.72,25045.23,    
423,19.46,100281.58,-10025.95,85.16,-8.71,795.38,25044.85,    
423,19.46,100280.14,-10028.24,85.26,-8.52,795.56,25045.07,    
423,19.46,100281.91,-10026.93,85.27,-8.48,795.45,25044.94,    
423,19.46,100284.69,-10027.27,84.9,-8.6,795.45,25044.95,    
423,19.46,100283.24,-10030.87,85.02,-8.29,795.74,25045.24,    
423,19.46,100279.32,-10031.39,85.35,-8.24,795.81,25045.28,    
423,19.46,100285.34,-10027.24,84.98,-8.46,795.45,25044.91,    
422,19.46,100283.22,-10028.78,85.02,-8.48,795.58,25045.08,    
423,19.46,100287.13,-10026.27,84.7,-8.67,795.36,25044.85,    
423,19.46,100283.24,-10029.66,85.02,-8.39,795.64,25045.16,    
423,19.46,100283.71,-10027.5,84.98,-8.59,795.48,25044.96,    
423,19.46,100282.24,-10029.31,85.27,-8.28,795.63,25045.12,    
423,19.46,100283.71,-10028.3,84.98,-8.52,795.54,25045.02,    
422,19.47,100283.36,-10027.69,84.89,-8.68,795.5,25044.99,    
423,19.47,100282.22,-10030.27,85.11,-8.32,795.7,25045.2,    
423,19.46,100284.52,-10029.34,84.91,-8.39,795.61,25045.09,    
423,19.46,100284.19,-10027.96,84.98,-8.49,795.51,25045,    
423,19.47,100284.02,-10028.28,84.9,-8.57,795.54,25045.03,    
423,19.47,100283.36,-10028.29,84.85,-8.66,795.54,25045.03,    
423,19.47,100282.22,-10032.74,85.11,-8.15,795.88,25045.38,    
422,19.46,100283.05,-10030.31,85.04,-8.33,795.7,25045.16,    
423,19.47,100283.85,-10027.7,85.01,-8.51,795.49,25044.97,    
423,19.46,100283.24,-10029.48,85.05,-8.37,795.63,25045.13,    
423,19.47,100282.06,-10026.62,84.93,-8.84,795.43,25044.91,    
423,19.47,100281.25,-10028.49,85.19,-8.47,795.57,25045.08,    
423,19.46,100279.64,-10029.87,85.32,-8.37,795.69,25045.18,    
423,19.47,100282.83,-10025.3,85.02,-8.79,795.32,25044.8,    
423,19.46,100281.1,-10030.08,85.17,-8.38,795.69,25045.21,    
423,19.48,100283.46,-10026.31,84.91,-8.77,795.39,25044.87,    
423,19.47,100282.99,-10030.83,85.04,-8.3,795.73,25045.24,    
423,19.47,100284.17,-10028.31,84.94,-8.52,795.54,25045.01,    
423,19.48,100282.64,-10026.98,85.07,-8.63,795.45,25044.94,    
423,19.48,100284.93,-10027.28,85.04,-8.41,795.45,25044.95,    
423,19.47,100281.36,-10029.68,85.05,-8.53,795.66,25045.16,    
423,19.47,100281.85,-10028.78,85.14,-8.45,795.59,25045.07,    
423,19.47,100282.99,-10030.34,85.04,-8.33,795.7,25045.19,    
423,19.48,100280.85,-10027.23,85.22,-8.61,795.48,25044.96,    
423,19.48,100283.14,-10028.15,85.32,-8.23,795.53,25045.03,    
423,19.48,100281.17,-10028.7,85.03,-8.66,795.59,25045.08,    
423,19.48,100283.14,-10025.76,85.03,-8.7,795.35,25044.84,    
423,19.48,100282.49,-10028.04,85.08,-8.53,795.53,25045.04,    
423,19.48,100284.1,-10026.57,84.95,-8.63,795.41,25044.9,    
423,19.49,100284.38,-10027.58,85.11,-8.39,795.48,25044.99,    
423,19.47,100283.48,-10030.73,85.21,-8.12,795.72,25045.22,    
423,19.48,100283.77,-10027.02,84.98,-8.63,795.44,25044.92,    
422,19.47,100278.42,-10034.12,85.42,-7.99,796.02,25045.52,    
423,19.48,100282.63,-10026.39,85.07,-8.66,795.41,25044.85,    
423,19.48,100281.67,-10028.88,85.04,-8.56,795.6,25045.1,    
423,19.48,100283.61,-10025.31,85.14,-8.6,795.32,25044.8,    
423,19.48,100282.64,-10029.81,85.07,-8.4,795.66,25045.18,    
424,19.48,100284.92,-10027.61,84.88,-8.56,795.48,25044.96,    
424,19.48,100286.24,-10026.62,84.77,-8.64,795.4,25044.89,    
423,19.49,100285.19,-10026.86,84.91,-8.57,795.42,25044.93,    
423,19.48,100284.11,-10028.62,85.19,-8.24,795.56,25045.07,    
423,19.49,100284.86,-10026.72,84.89,-8.66,795.41,25044.9,    
423,19.49,100284.71,-10028.03,84.9,-8.53,795.51,25045.02,    
423,19.49,100284.21,-10027.7,84.94,-8.54,795.49,25044.99,    
423,19.48,100285.24,-10028.28,85.07,-8.27,795.53,25045.02,    
423,19.48,100284.27,-10029.2,85,-8.39,795.6,25045.09,    
423,19.49,100282.25,-10028.46,85.11,-8.5,795.56,25045.05,    
423,19.49,100283.57,-10028.52,84.99,-8.48,795.56,25045.05,    
423,19.48,100283.61,-10027.66,84.99,-8.56,795.49,25044.99,    
423,19.48,100278.71,-10029.39,85.18,-8.65,795.66,25045.16,    
423,19.48,100280.02,-10029.86,85.13,-8.56,795.68,25045.16,    
423,19.49,100280.46,-10026.32,85.26,-8.65,795.42,25044.89,    
423,19.49,100283.06,-10026.8,85.04,-8.63,795.43,25044.94,    
423,19.49,100283.07,-10028.47,85.03,-8.49,795.56,25045.06,    
423,19.5,100285.49,-10026.3,84.54,-8.94,795.38,25044.87,    
423,19.5,100287.11,-10027.83,84.96,-8.25,795.48,25044.99,    
423,19.49,100283.87,-10031.67,85.12,-8.1,795.79,25045.29,    
423,19.49,100283.71,-10027.07,84.98,-8.61,795.45,25044.91,    
423,19.49,100277.85,-10032.11,85.47,-8.18,795.87,25045.37,    
423,19.49,100283.71,-10026.77,84.84,-8.77,795.42,25044.89,    
423,19.49,100281.93,-10030.41,85.31,-8.14,795.71,25045.22,    
423,19.5,100282.69,-10027.62,84.96,-8.69,795.5,25044.97,    
423,19.5,100284.02,-10028.91,84.96,-8.44,795.58,25045.08,    
423,19.49,100281.58,-10032.06,85.16,-8.19,795.84,25045.33,    
423,19.5,100282.22,-10027.22,84.93,-8.77,795.47,25044.93,    
422,19.5,100284.98,-10026.85,84.97,-8.5,795.42,25044.92,    
423,19.5,100282.55,-10031.03,85.19,-8.2,795.75,25045.26,    
423,19.51,100283.46,-10027.21,85,-8.61,795.46,25044.93,    
423,19.5,100283.85,-10030.35,84.97,-8.32,795.69,25045.19,    
423,19.5,100282.71,-10030.89,84.85,-8.52,795.74,25045.22,    
423,19.49,100283.87,-10028.84,85.38,-8.02,795.58,25045.05,    
423,19.5,100282.69,-10028.61,85.09,-8.51,795.57,25045.06,    
423,19.51,100284.93,-10026.59,84.88,-8.65,795.4,25044.89,    
423,19.5,100284.82,-10028.16,84.89,-8.51,795.52,25045.03,    
423,19.51,100284.1,-10029.32,84.95,-8.42,795.61,25045.11,    
423,19.51,100285.25,-10027.65,84.95,-8.44,795.48,25044.97,    
423,19.51,100285.89,-10027.05,84.93,-8.48,795.43,25044.93,    
423,19.51,100284.77,-10027.55,84.89,-8.58,795.48,25044.98,    
423,19.51,100285.24,-10027.29,84.85,-8.6,795.45,25044.95,    
423,19.51,100281.82,-10027.91,85.14,-8.54,795.53,25045.03,    
423,19.51,100282.32,-10029.51,85.18,-8.32,795.64,25045.14,    
423,19.51,100281.16,-10027.05,85.24,-8.58,795.46,25044.95,    
422,19.52,100281.96,-10027.84,85.13,-8.55,795.52,25045.02,    
423,19.51,100279.71,-10032.09,85.32,-8.21,795.86,25045.35,    
423,19.52,100283.76,-10024.45,84.98,-8.83,795.25,25044.71,    
423,19.52,100280.99,-10028.58,85.21,-8.48,795.58,25045.1,    
423,19.51,100282.64,-10027.91,85.25,-8.37,795.52,25045.01,    
424,19.5,100280.25,-10029.29,85.27,-8.43,795.64,25045.13,    
423,19.51,100279.53,-10029.62,85.33,-8.44,795.67,25045.15,    
423,19.51,100281.33,-10027.92,85.18,-8.54,795.53,25045.01,    
424,19.51,100280.52,-10027.92,85.29,-8.49,795.54,25045.03,    
423,19.52,100283.25,-10026.14,85.03,-8.67,795.38,25044.88,    
422,19.51,100281.16,-10029.82,85.19,-8.38,795.67,25045.18,    
423,19.51,100279.04,-10029.87,85.37,-8.37,795.69,25045.17,    
423,19.51,100283.94,-10025.89,84.96,-8.71,795.36,25044.83,    
423,19.52,100281.96,-10027.84,85.18,-8.49,795.52,25045.03,    
423,19.52,100280.99,-10026.72,85.42,-8.42,795.44,25044.94,    
423,19.52,100279.35,-10028.67,85.35,-8.49,795.6,25045.1,    
423,19.52,100279.19,-10027.04,85.36,-8.61,795.48,25044.97,    
423,19.51,100279.53,-10028.05,85.33,-8.51,795.55,25045.05,    
423,19.52,100279.5,-10026.35,85.24,-8.76,795.42,25044.92,    
423,19.53,100280.11,-10027.25,85.32,-8.54,795.49,25044.99,    
423,19.52,100279.82,-10027.77,85.29,-8.57,795.53,25045.03,    
423,19.52,100279.01,-10028.72,85.37,-8.48,795.61,25045.1,    
423,19.52,100277.38,-10027.79,85.51,-8.55,795.55,25045.03,    
423,19.53,100279.92,-10026.62,85.23,-8.71,795.44,25044.93,    
423,19.53,100279.46,-10029.03,85.35,-8.42,795.63,25045.13,    
423,19.52,100277.87,-10029.41,85.49,-8.38,795.67,25045.15,    
423,19.53,100279.94,-10025.98,85.3,-8.69,795.39,25044.87,    
423,19.52,100276.07,-10031.12,85.62,-8.27,795.81,25045.32,    
423,19.53,100276.99,-10026.19,85.52,-8.71,795.43,25044.9,    
423,19.54,100279.58,-10027.7,85.25,-8.63,795.53,25045.03,    
423,19.54,100281.21,-10026.47,85.14,-8.69,795.42,25044.92,    
423,19.53,100278.64,-10028.41,85.41,-8.49,795.59,25045.09,    
423,19.53,100278.62,-10030.62,85.41,-8.31,795.75,25045.24,    
423,19.54,100280.89,-10026.8,85.22,-8.62,795.45,25044.92,    
423,19.54,100280.57,-10028.66,85.33,-8.4,795.59,25045.09,    
423,19.54,100276.97,-10029.7,85.22,-8.75,795.69,25045.18,    
423,19.55,100281.63,-10025.33,85.16,-8.72,795.33,25044.81,    
423,19.54,100281.52,-10029.96,85.17,-8.36,795.68,25045.19,    
423,19.54,100280.07,-10028.29,85.29,-8.5,795.57,25045.05,    
423,19.55,100279.67,-10027.56,85.28,-8.63,795.51,25045,    
423,19.55,100277.89,-10029.14,85.4,-8.5,795.65,25045.14,    
424,19.54,100280.54,-10028.16,85.25,-8.51,795.55,25045.04,    
423,19.55,100281.32,-10028.14,85.18,-8.53,795.55,25045.04,    
423,19.55,100280.99,-10027.31,85.21,-8.61,795.49,25044.98,    
423,19.55,100281.96,-10028.02,85.06,-8.6,795.53,25045.03,    
423,19.55,100283.58,-10026.41,85.14,-8.5,795.4,25044.89,    
423,19.55,100281.13,-10030.31,85.2,-8.35,795.71,25045.22,    
423,19.54,100281.86,-10029.74,85.14,-8.36,795.66,25045.14,    
423,19.55,100281.63,-10026.67,85.16,-8.64,795.43,25044.91,    
423,19.55,100278.19,-10029.41,85.28,-8.58,795.67,25045.17,    
423,19.56,100283.4,-10026.34,84.95,-8.7,795.4,25044.88,    
423,19.55,100280.17,-10031.23,85.28,-8.26,795.79,25045.29,    
423,19.55,100278.36,-10028.04,85.43,-8.53,795.56,25045.03,    
423,19.55,100280.32,-10028.34,85.27,-8.5,795.57,25045.06,    
423,19.56,100281.92,-10026.52,84.93,-8.87,795.42,25044.91,    
423,19.56,100281.39,-10027.44,85.19,-8.54,795.49,25045,    
